evolution$generation,expMixtureCenters,expMixtureRadius,expMixtureThreshold,mse,evolution$samples
5369,8,11.33253377534006,0.9821146706956978,1.1824362293055442,1
5369,10,10.952975391935787,0.9874494210291193,1.1824362293055442,1
5369,4,16.66848787670485,0.9806202768496952,1.3910343259480786,4
5369,5,9.031227991359358,0.9512760056085524,1.26199426642052,2
5369,6,16.685578458379698,0.9807313767207028,1.3747694720959613,3
5369,7,12.90125109667405,0.9797535477507227,1.4442797200349244,59
5369,10,15.275989630403078,0.9884727122735357,1.4562031477779018,100
5369,8,12.770034643826724,0.9888412447053592,1.1824362293055442,1
5369,10,12.919039896399761,0.9791661750798212,1.1824362293055442,1
