evolution$generation,expMixtureCenters,expMixtureRadius,expMixtureThreshold,mse,evolution$samples
1719,8,12.730120241937646,0.9870180312138375,1.200669231883378,1
1719,7,12.90131161914788,0.9796826911238156,1.2885541070443935,3
1719,3,13.571296361629553,0.9533004970056587,1.8250306173446575,100
1719,4,15.136692614268958,0.9831222968272187,1.244464660277166,2
1719,10,3.466087896733929,0.9172058944305983,1.552153042589192,6
1719,10,11.402223918475965,0.9821937961320588,1.625955658741766,86
