NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;783.757507324219;0;0;0;0;0;0;153.915130615234;0;0;0;0;0;0;2.3704662322998;2.05440425872803;2.3704662322998;2.52849721908569;2.52849721908569;2.52849721908569;2.21243524551392;3.78696227073669;1.15503871440887;7.02689552307129;18.7383880615234;15.2249402999878;16.396089553833;16.396089553833;14.0537910461426;18.7383880615234;18.7383880615234;18.7383880615234;14.0537910461426;0;0;819;0;0;0;0;0;0;0;0;0;0;0;0;34.904483795166;0;0;39.4369773864746;48.5378227233887;24.2689075469971;NA
NA;1557.62414550781;0;64.0197067260742;0;0;0;0;0;0;0;0;0;0;0;0.948186576366425;0.158031091094017;0.316062182188034;0.632124364376068;0.316062182188034;0.948186576366425;5.88440370559692;9.240309715271;9.240309715271;8.08527088165283;0;0;1.17114925384521;0;1.17114925384521;11.7114925384521;12.8826417922974;15.2249402999878;8.1980447769165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;774.841491699219;0;0;3.03361368179321;106.203514099121;0;NA
NA;50.3167343139648;431.178466796875;1117.53344726562;0;0;0;0;0;0;0;66.2231979370117;0;0;0;0;0;0;0;0;1.15503871440887;9.240309715271;9.240309715271;9.240309715271;9.240309715271;1.15503871440887;0;0;0;0;0.640181005001068;0;0;28.4526691436768;0;0;0;1095.46728515625;0;0;0;0;0;0;124.68034362793;0;0;0;0;0;1591.2880859375;178.76042175293;0;90.95263671875;0;NA
NA;0;159.939300537109;999.353332519531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.6201548576355;9.240309715271;9.240309715271;9.240309715271;2.31007742881775;0;4329.173828125;31.5429420471191;0;263.251647949219;79.8166427612305;0;18.8900547027588;0.525590121746063;0;0;1813.60815429688;0;0;0;0;0;958.859008789062;2418.19653320312;9.27711963653564;72.4699554443359;0;0;0;647.530517578125;1741.54211425781;232.220184326172;934.454406738281;2371.60693359375;NA
NA;380.478607177734;1.17921090126038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.90883636474609;1665.06579589844;0;0;0.577519357204437;7.50775194168091;9.240309715271;7.50775194168091;0;5.09702682495117;75.1865844726562;0;0;0;65.5375366210938;730.195556640625;201.224319458008;6.32993268966675;0;0;4480.14013671875;919.453552246094;0;0;0;0;125.212516784668;941.401672363281;0;415.257934570312;0;0;0;3.93002343177795;16.919849395752;0;802.294006347656;2944.00634765625;NA
NA;338.193176269531;2326.72827148438;0;0;0;0;0;0;0;0;0;0;0;100.776794433594;0;0;0;114.025314331055;0;0;0;0.577519357204437;8.08527088165283;7.50775194168091;0;0;8.71405696868896;426.744415283203;26.4574069976807;681.963745117188;179.609390258789;1534.61279296875;80.1049194335938;43.9803314208984;257.371276855469;106.49787902832;2277.01513671875;0;0;0;1.73782527446747;0;209.644836425781;0;34.5038986206055;240.509460449219;1134.80322265625;0;0;0;109.114028930664;0;849.197631835938;634.526550292969;NA
NA;1517.38342285156;2476.00024414062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58.6390838623047;635.884094238281;10.318190574646;831.451232910156;333.220306396484;569.522277832031;0;582.609191894531;1591.78820800781;698.487548828125;0;0;0;0;0;0;229.522094726562;120.032257080078;0;40.7884063720703;0;21.7279605865479;25.2511882781982;466.027160644531;239.589233398438;0;22.1204605102539;NA
NA;99.6631927490234;173.132659912109;80.7395629882812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;388.297424316406;488.181701660156;356.614318847656;0;439.043853759766;425.192993164062;104.740905761719;0;0;295.345886230469;0;140.197982788086;0;0;0;0;2.99592232704163;0;745.069458007812;0;0;93.6799392700195;57.6648216247559;512.4228515625;756.334716796875;0;0;0;NA
NA;244.823577880859;198.549728393555;189.583648681641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.02736234664917;2.6696445941925;0;394.598693847656;0;0;104.918899536133;274.946258544922;383.615020751953;601.461059570312;131.440765380859;133.713912963867;836.354187011719;664.834533691406;843.450439453125;0;0;0;0;1551.99975585938;1366.42651367188;1426.1611328125;538.659118652344;325.71484375;582.249084472656;359.218811035156;337.193969726562;54.5338706970215;0;0;0;NA
NA;414.007415771484;0;0;0;0;542.997619628906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2654.30419921875;878.426330566406;5.18465757369995;754.981994628906;6.61794328689575;245.111846923828;742.384155273438;1695.91198730469;1183.70056152344;419.596405029297;1319.27624511719;1589.8525390625;126.225898742676;12.4907741546631;9.85068798065186;738.177551269531;2849.39990234375;3459.70092773438;11.2896070480347;830.283264160156;1818.96203613281;555.916809082031;0;0;0;0;0;0;NA
