moran;distanceMean;entropy;slope;rsquared;meanBetweenness;meanPathLength;meanEfficiency;diameter;nodes;totalLength;components;occupation;nodes;links;mode;seed;id
-1.389980753964099E-4;0.9173075625872505;0.798430987894546;-0.6997747137834364;0.4040057620276851;0.09271925824593402;0.4753760043006824;0.938858459621074;1.13551333987155;21.0;6.772895462276359;1.0;0.25;10;20;random;23160;10
3.1936765003482114E-4;0.9076561405771119;0.798980769150009;-0.6944801412506532;0.4291661416269191;0.17641843971631205;0.5600607590065625;0.83400426649259;1.6062300536976226;13.0;3.26568741350285;1.0;0.25;10;20;random;48256;11
2.9713756850999553E-4;0.930615683540826;0.7963516504382742;-0.6889698829446722;0.44664453737774185;0.1196277032575965;0.5081631636290446;0.8697629149646036;1.4001784301670688;18.0;6.077342409526172;1.0;0.25;10;20;random;3459;12
-0.001310619500936533;0.9118957033840637;0.7899738494699771;-0.6979510301934114;0.4332442728215227;0.08723867595818816;0.36696272174162825;0.9000378201255264;1.1434098667965913;25.0;6.547707467484889;1.0;0.25;10;20;random;45326;13
-6.037192177694304E-4;0.9431220862642766;0.8056838166418984;-0.692198389257622;0.4410841716192539;0.12492651381540269;0.3776197094120154;0.8882076689730751;0.8762155517554544;14.0;3.942608919036699;1.0;0.25;10;20;random;78815;14
0.0015804257292081846;0.9054276947964041;0.7974216804632281;-0.6894800692053835;0.43160800220580775;0.07709923664122137;0.284707060379341;0.9260561448091839;1.004712362995992;27.0;6.253740542040129;1.0;0.25;10;20;random;62322;15
-3.3743865992515637E-4;0.9301405472113838;0.8033637308149565;-0.6881428970370431;0.44099062708149234;0.08220461708833803;0.38200816010850597;0.9196373929514361;1.0432838216121478;25.0;6.496850176792979;1.0;0.25;10;20;random;21436;16
-1.7891979482536035E-4;0.9184728153099065;0.7960799525556816;-0.6966001363818943;0.4231384419038737;0.08196148857627457;0.4931946084994548;0.883013227731987;1.2616573313366053;24.0;7.675110468551727;1.0;0.25;10;20;random;43997;17
-1.5296180126484136E-4;0.924226069876567;0.7964191833919183;-0.6697632438395391;0.43294326075219436;0.06501936197676562;0.32780058330634393;0.9232300358609419;1.1036691439512376;32.0;7.807740018319303;1.0;0.25;10;20;random;94824;18
-8.663211665415979E-4;0.9313756674732229;0.7938538693445812;-0.7064204116645857;0.39169746947658424;0.08159149248258157;0.5625789766356825;0.8466898196958021;1.3208646798235724;26.0;8.78995145850004;1.0;0.25;10;20;random;61638;19
-2.6749002619028134E-4;0.9137013847838742;0.78550108889247;-0.6908535224882894;0.4361167290055907;0.2;0.3232682477088585;0.9459346294997644;1.0883478867396992;8.0;2.1654970798446396;1.0;0.25;10;20;random;20394;20
4.186914739239256E-4;0.8925568436626445;0.7997675266359413;-0.6974975301992685;0.42375236609879896;0.09134447927551374;0.3609532156246668;0.9160118418251051;1.0933273701468655;20.0;5.454139709734749;1.0;0.25;10;20;random;4084;21
-2.5494800608149193E-4;0.920664151004769;0.7985776850181142;-0.6710322149320181;0.4501403527663224;0.06593645727549688;0.3209738509946208;0.9096581273205926;1.3530786918621593;35.0;6.936128044254287;1.0;0.25;10;20;random;24515;22
1.1641322463109547E-4;0.9302945878185601;0.8018109844597152;-0.6289704889651657;0.4079326864689877;0.09408346036585366;0.34353769283528235;0.8535246739009567;1.061715455082882;24.0;6.8007584656653925;1.0;0.25;10;20;random;84576;23
7.238243477044134E-4;0.9460339000717392;0.7906885150230795;-0.7103082475034764;0.4383256714361732;0.06207181667847861;0.3821455400877048;0.941678246453626;0.9499539040140126;39.0;7.552710963214896;1.0;0.25;10;20;random;22685;24
-1.5640077676018995E-4;0.9460077175061898;0.7979042169042162;-0.670931129063934;0.4211575938618767;0.09705069124423961;0.37768932558635215;0.9394913813176023;1.5136114953789006;20.0;4.752710955394315;1.0;0.25;10;20;random;38172;25
-0.0011077483666809824;0.9114547804016792;0.7969540832701572;-0.6555116157728561;0.4177436785297277;0.07401145862684323;0.3978188557994993;0.9304587544533339;1.0937362035243117;30.0;6.948147057112177;1.0;0.25;10;20;random;85862;26
-2.452205511738551E-4;0.9174466462741537;0.8021956371242357;-0.6853683031316657;0.4066122884708976;0.07176933158584532;0.3399358225212301;0.9238540038805381;0.9477537381158243;29.0;5.782556690254411;1.0;0.25;10;20;random;69557;27
-6.718326778111549E-5;0.9054195592227455;0.7916576068705354;-0.6761192623049631;0.4388297493307436;0.06738775510204083;0.2885955563954556;0.9313579400982308;1.0339167141727748;31.0;6.641208831607787;1.0;0.25;10;20;random;43324;28
-8.757748781417948E-4;0.9261513167990345;0.799855695437227;-0.6882248892783889;0.4484522440103796;0.11196277032575966;0.4725720483843393;0.8640877396609304;1.4373611052037272;18.0;5.580724917206874;1.0;0.25;10;20;random;59598;29
-7.850113335227477E-4;0.9170600783520922;0.7991102710122501;-0.64359043021749;0.44341223117135253;0.15103223469757332;0.789102004463251;0.7758614119750622;2.0882933993604205;17.0;5.468858887344034;1.0;0.25;10;20;random;59958;30
-5.325478631693604E-4;0.9377049942409449;0.7957066122512517;-0.6520541324709174;0.42499047284062796;0.07013283520132835;0.4025787329058224;0.9039112685305588;1.1649403213279481;31.0;8.082212249419694;1.0;0.25;10;20;random;69776;31
-7.046136202335857E-4;0.9152385516256131;0.7881463197682795;-0.6734150023553508;0.45729289015132657;0.08226943597560976;0.38435248350827844;0.9408098615898446;1.0993397936538312;24.0;6.300055771213971;1.0;0.25;10;20;random;95199;32
-3.7589260426793034E-5;0.9050723251488059;0.7935151935591258;-0.6795753912559718;0.41206434996549385;0.10491645244215939;0.4062421970582819;0.8916124508479718;1.2251917029517174;21.0;5.620953543708961;1.0;0.25;10;20;random;55685;33
-0.0010692816209558161;0.9030832349517699;0.7990076806030795;-0.676501567248988;0.41532433922972906;0.08366206443129519;0.3669852797776788;0.9118549950083623;0.8910017251750002;23.0;5.782750429077693;1.0;0.25;10;20;random;49173;34
-1.4795407534679169E-4;0.909857702065595;0.8010028477944168;-0.6494633604559359;0.4546950463607119;0.23977272727272728;0.6659008245301754;0.7859949883499318;1.6237074050322595;10.0;3.7504762218941563;1.0;0.25;10;20;random;24207;35
-0.0012773711378530571;0.9240178242904918;0.786977456850027;-0.6747854522981334;0.4263519967518352;0.20033670033670034;0.3452152279510077;0.8630392059778894;0.8235082220315371;11.0;2.3110223217571724;1.0;0.25;10;20;random;76874;36
-4.864129304940452E-4;0.9207427549062506;0.7996815438043318;-0.7069210458570143;0.40845980347472033;0.08596318211702826;0.44855044328271765;0.8900825283662742;0.9448821678509811;23.0;7.040260706739586;1.0;0.25;10;20;random;32270;37
8.990131461096073E-6;0.9136543050980355;0.8000142515572194;-0.6335922498428371;0.43614937210289895;0.08087464430133294;0.37428050046527267;0.9029085455883186;1.0402936279660504;26.0;6.035801814501693;1.0;0.25;10;20;random;10025;38
3.617878350521773E-4;0.9136865611777272;0.8038463541860456;-0.6359710541538022;0.4327779041119833;0.09676663542642926;0.36085176318533196;0.8859740951370855;1.2573159346438558;21.0;5.2117149600326425;1.0;0.25;10;20;random;47179;39
-6.298162423231105E-4;0.9172958645760572;0.8031588780170595;-0.6631926179468931;0.4613103740122573;0.09332725338197298;0.41298666075785256;0.9153123214608372;1.2696432463003204;21.0;5.6906562330539785;1.0;0.25;10;20;random;13287;40
7.867764140129035E-4;0.9386801193968473;0.8015738013283721;-0.6861578347055552;0.40882594635741193;0.07690062272963155;0.45205096295408714;0.8961564302913826;1.2574047498438818;27.0;7.763449630373086;1.0;0.25;10;20;random;87004;41
-7.388211304002073E-4;0.932134744127648;0.7983403825341407;-0.6471846065495811;0.4367885824032358;0.19327731092436976;0.6251102314035255;0.8460610948874829;1.5099189405166222;12.0;4.436115079728456;1.0;0.25;10;20;random;67013;42
3.3785511405774163E-4;0.9304851802342404;0.8103106547249025;-0.6085904666237129;0.4847748596432908;0.07410930473884468;0.37609608909419157;0.9195182935027464;1.062770183282845;28.0;7.113732798079492;1.0;0.25;10;20;random;41045;43
2.4067715514551906E-4;0.8984661432705883;0.7894618392437447;-0.6936025036769703;0.4194284207811881;0.05680574248541948;0.31520661039638326;0.9006758755089411;0.9256343692821876;40.0;8.75913335472348;1.0;0.25;10;20;random;12511;44
-4.652631178578785E-4;0.9133929399373207;0.794749150761368;-0.6467593449634541;0.45027494261129997;0.06417920586936586;0.3927028554167376;0.9349368387871896;1.2095951744129414;33.0;7.9416403936196795;1.0;0.25;10;20;random;32088;45
-6.918616123197547E-4;0.9186036345651122;0.7936356847015135;-0.6856897076142381;0.4323258162849491;0.07866347018279897;0.5129086210794284;0.8609063061822617;1.2994186591105552;28.0;8.370036744666047;1.0;0.25;10;20;random;47414;46
-2.861682885330344E-4;0.9192649672392775;0.7960362944910784;-0.6320591769337884;0.4808951995924452;0.07689969604863225;0.43258499185843424;0.9026367286259755;1.2725015669040778;27.0;7.426191495833393;1.0;0.25;10;20;random;37051;47
-2.8230421883430006E-4;0.9226535344517645;0.7918252171615329;-0.7314094522268438;0.4405938872405176;0.0789631405454001;0.3096623895440553;0.9165297145519014;1.1064118111399817;28.0;5.3564911667551804;1.0;0.25;10;20;random;3668;48
-0.0010143269891171624;0.9096324804672363;0.7917740523372165;-0.691950539250519;0.4105397306569012;0.13691838291380623;0.27995366356821144;0.9394334727071569;0.9354350331803882;13.0;3.208464941423642;1.0;0.25;10;20;random;10965;49
-5.604338308930695E-4;0.9344716534386445;0.7947652567280299;-0.685647001860991;0.4442381607119493;0.08323170731707316;0.297493874316388;0.9356541298377852;1.242622775259012;25.0;4.5542954947363645;1.0;0.25;10;20;random;8140;50
5.263571810172412E-4;0.9240847442425136;0.8084554921345779;-0.6182098593991354;0.4414744056427949;0.08305647840531559;0.4316557240405489;0.9072481586662456;1.1245599781873268;25.0;7.387558598168753;1.0;0.25;10;20;random;80905;51
-0.0014791829214551543;0.9225088761868542;0.7898585924772518;-0.7087593457952758;0.39480127692469763;0.07489708797072725;0.3787530420385096;0.9062973105811055;1.1901570172554667;32.0;8.29018952565072;1.0;0.25;10;20;random;52958;52
-3.9337339707383765E-4;0.9361662357488428;0.799430783058932;-0.6386431903617324;0.41628536781951186;0.12131519274376415;0.30380706063655893;0.906629925332676;0.990464097399558;19.0;4.005026413755112;1.0;0.25;10;20;random;5121;53
-0.0010849284022115626;0.9105526394467854;0.8004934101185296;-0.7155278819888613;0.4459276304673124;0.0732445520581114;0.3248312206097399;0.9019945428422618;1.231201228848975;28.0;6.589224830399473;1.0;0.25;10;20;random;69187;54
-9.377155602226914E-4;0.9223801980852779;0.7938017439058964;-0.6643115461378093;0.40753432280392293;0.09278499278499279;0.42150430302665925;0.8982816458764569;1.135766880234572;21.0;7.307663081187513;1.0;0.25;10;20;random;78989;55
-0.001148774707105344;0.909785713228024;0.7939627821899896;-0.7192956736603956;0.46854111186400654;0.08322914061848793;0.3967144649725587;0.9154096354542611;1.4763010391334235;25.0;6.979204142668235;1.0;0.25;10;20;random;74688;56
-8.261553535603847E-5;0.9399953744812625;0.7991390686650935;-0.6942945066349254;0.4420228397930782;0.0637560426864492;0.334523238877133;0.9106210951234636;1.1369602785555317;34.0;9.013725577363077;1.0;0.25;10;20;random;12088;57
-4.6440420853881634E-4;0.9073007790637863;0.7973180644469865;-0.6918473217106524;0.45153741666207864;0.06898656898656899;0.3221835528406444;0.9242228695700696;1.056466286072034;30.0;6.012157887469615;1.0;0.25;10;20;random;92077;58
7.64870823022739E-5;0.910805166835106;0.7913997022005093;-0.672426738664135;0.4431641333262253;0.08436411149825784;0.45234267318353977;0.9479853517045064;1.18793557402738;25.0;6.815683386519986;1.0;0.25;10;20;random;66099;59
-7.967458696908539E-4;0.9197157762060884;0.7979930832588735;-0.7155889767783781;0.41385357262036454;0.08930419781483612;0.4021287312834162;0.9379708216108957;1.2355543296708213;23.0;6.79826070194619;1.0;0.25;10;20;random;90598;60
-0.0012172198936764628;0.9414920843811501;0.7932497152425917;-0.6971136356451599;0.4194397998204936;0.08150724085365854;0.4859139622948404;0.9133991390094293;1.0437716334183151;24.0;8.241476176327419;1.0;0.25;10;20;random;79731;61
-0.0013701556699183411;0.9384421645467437;0.8041590361646894;-0.6303522695393535;0.4050425422972835;0.07578663470182803;0.4149616101997212;0.9370123400767004;1.1524465250157812;28.0;6.827273696127687;1.0;0.25;10;20;random;16797;62
-3.462336324445189E-5;0.9281089689057669;0.7909913472478374;-0.6961044117530046;0.4169175183948593;0.06144631765749778;0.2302057495941782;0.9259353746658152;1.149386765851602;35.0;6.4781249867058595;1.0;0.25;10;20;random;9647;63
3.7581191313475437E-4;0.9466666520931675;0.7963303273907006;-0.6940773540810794;0.42437658798379485;0.07631691420023506;0.4000383324785429;0.8939034297245485;1.0839261745666011;29.0;7.04497192846759;1.0;0.25;10;20;random;73086;64
-1.810504086850487E-4;0.9338814195250758;0.803514930150888;-0.6305730505663979;0.4028155643832274;0.060251046025104595;0.41070835175402465;0.91822405812981;1.2294792914128596;36.0;8.577918773217366;1.0;0.25;10;20;random;97310;65
-0.0010975520245702776;0.9311339130601606;0.800139880213287;-0.6838510079913108;0.46866173430677227;0.10833333333333332;0.4253638423657955;0.9231742234806274;1.2802382784128055;18.0;4.968042047309535;1.0;0.25;10;20;random;66579;66
8.01517800937009E-4;0.8953012287160687;0.7962558217285423;-0.7270091088869629;0.43114737315796353;0.09611956670780197;0.46192707627459306;0.8985672576121246;1.2751379805862593;22.0;6.558231608655299;1.0;0.25;10;20;random;27833;67
-8.101525581149362E-5;0.9324237014994602;0.8022367138998486;-0.6619987606678569;0.43264896837142297;0.08133148037853219;0.4567385849541758;0.8940118649460984;1.2562327762300367;27.0;8.365056397416621;1.0;0.25;10;20;random;34416;68
-7.861113991661136E-5;0.8885107037814912;0.8079991936689102;-0.6932353834010717;0.3912082618970131;0.06885177838261751;0.3146246444366317;0.9302472405736852;0.9471139786266547;30.0;5.989047960928254;1.0;0.25;10;20;random;78727;69
-5.170746427517601E-4;0.9085707855893219;0.7987635533606391;-0.6600204644898088;0.43511746286202213;0.0889911345527999;0.5251173510384713;0.882014257717109;1.4887451579496145;23.0;7.922707150552491;1.0;0.25;10;20;random;53535;70
-6.727102758130064E-4;0.9170085124117184;0.795918170088431;-0.7282336861617149;0.4054190589497508;0.08953421506612994;0.33177491365462314;0.9220285263474238;1.1769761967826684;23.0;6.365627582688252;1.0;0.25;10;20;random;63889;71
-3.170423925128348E-4;0.9371739374887299;0.8069959612045022;-0.6278530531376887;0.43891127275891517;0.091572214117383;0.39757178915391567;0.8873419560481027;1.498157458991389;23.0;6.623575897437081;1.0;0.25;10;20;random;97946;72
-4.061413050610252E-4;0.9517319862612251;0.7945076793047217;-0.646242092301246;0.450386491160164;0.25181818181818183;0.44432636917125135;0.8602786489305465;1.1274214009296744;11.0;2.4493267996307684;1.0;0.25;10;20;random;18417;73
-4.30588706827836E-4;0.9435311943396856;0.7934249136992354;-0.6928599582103099;0.4253535870700791;0.05763919575784358;0.3345770269012739;0.9256768832610078;1.041102116324487;40.0;8.416405788191868;1.0;0.25;10;20;random;77716;74
-9.955665297220499E-4;0.937156358760888;0.7951399595971262;-0.7127598845093722;0.4347037455946045;0.07621006517790363;0.37020618295880586;0.9321919473711014;1.0872843072950782;29.0;6.321955716474302;1.0;0.25;10;20;random;35076;75
-8.382141898167903E-4;0.9236652153998044;0.8016701375187936;-0.5951512969305573;0.4289580166718885;0.0790025460536169;0.4459635600074876;0.9025564381480237;1.0555720917978775;26.0;7.169093408959159;1.0;0.25;10;20;random;79981;76
8.38640151966695E-5;0.9284454132215348;0.7960609608382273;-0.7225660829587418;0.46250943950330964;0.10902184235517567;0.37006514146243646;0.899131580484435;1.7858407721653884;20.0;4.3762603405983365;1.0;0.25;10;20;random;70216;77
-0.0011493697350947942;0.9292403373099438;0.8017437259408294;-0.7010238550001521;0.43633551681074084;0.08880940214614205;0.4318252009393158;0.8843369084041736;1.327947334128584;24.0;5.839246537020675;1.0;0.25;10;20;random;23818;78
-6.874739518674699E-4;0.923023107436182;0.8013941671023969;-0.6506883782390696;0.41452983380890207;0.07194656488549618;0.4503629458518299;0.9527052901943449;1.1809384047818021;27.0;8.363594715492967;1.0;0.25;10;20;random;85608;79
-8.564540313199305E-4;0.9342383235961044;0.8024630338498312;-0.6321480006595609;0.4661960444382712;0.14188481675392667;0.5188693105879691;0.8234994147390032;1.1442123993849098;15.0;5.337592110532135;1.0;0.25;10;20;density;17607;80
8.815104374980363E-4;0.9508936269949085;0.7949678610329792;-0.6250507028122952;0.4471438826260476;0.09470960322024151;0.4183772537603783;0.9192188335775089;1.1730780497297628;23.0;6.370617719463638;1.0;0.25;10;20;density;51181;81
-1.859188876908849E-4;0.9336304443901596;0.7955002255881873;-0.6764143830614111;0.4439793040176329;0.08237082066869304;0.3977902026024825;0.8749751994054628;1.3700811178458963;27.0;7.56421489097539;1.0;0.25;10;20;density;77501;82
-6.750479730757146E-4;0.9306641700403115;0.8039098579479821;-0.6885711293284398;0.4227146721175034;0.09457981880662293;0.35561765275567075;0.9155381962211953;1.1331735536956264;21.0;4.9251816507476605;1.0;0.25;10;20;density;18312;83
-0.0017325567863177693;0.9236943680365899;0.8032707522923457;-0.6724268189615971;0.44396932787675863;0.09271925824593404;0.43824222485331354;0.9403934096831728;1.0821690659564314;21.0;6.345843701669138;1.0;0.25;10;20;density;17874;84
-2.3208935108326014E-4;0.9166314323611683;0.7991033312981357;-0.6615659469427362;0.3739546430981362;0.08944427816023144;0.49182733969632114;0.8580656183898836;1.2751126341831942;24.0;7.202967565724631;1.0;0.25;10;20;density;89627;85
-0.0012264191395636966;0.9362671261758002;0.8112081321803104;-0.637271740918801;0.42987213211796566;0.08685024443779307;0.4510444470418771;0.9135810966871764;1.0164476051308802;24.0;6.796986455241361;1.0;0.25;10;20;density;62978;86
-8.079443284185095E-4;0.9451904690641666;0.7906481225080444;-0.6657690942048601;0.4525121492790127;0.09108527131782948;0.4255806804915701;0.881312140679561;1.3377603864587506;24.0;6.234133132562785;1.0;0.25;10;20;density;26367;87
-4.941021664886066E-4;0.9324795662319547;0.7911829121416044;-0.6964418452195289;0.4054989220382562;0.11018518518518519;0.5034244646775198;0.8571751511918229;1.145813456886986;18.0;6.588020812157428;1.0;0.25;10;20;density;12495;88
-7.803100220466521E-4;0.925461833221653;0.8090693593487219;-0.6464999170476559;0.3652580532113111;0.15475113122171946;0.47545038674345114;0.7986012331888801;1.3358220295866032;16.0;3.46619862566165;1.0;0.25;10;20;density;1400;89
-1.389980753964099E-4;0.9173075625872505;0.798430987894546;-0.6997747137834364;0.4040057620276851;0.09801624492346143;0.5100373241756716;0.8988192652623544;1.7971203943305785;21.0;6.267790283598326;1.0;0.25;10;20;density;23160;90
3.1936765003482114E-4;0.9076561405771119;0.798980769150009;-0.6944801412506532;0.4291661416269191;0.14031413612565444;0.4080759347311074;0.9270556343996121;1.163390926426218;15.0;3.4942834275608576;1.0;0.25;10;20;density;48256;91
2.9713756850999553E-4;0.930615683540826;0.7963516504382742;-0.6889698829446722;0.44664453737774185;0.0813198842755493;0.31343679862324275;0.9249006135459882;1.1950042636227252;26.0;6.209920704514474;1.0;0.25;10;20;density;3459;92
-0.001310619500936533;0.9118957033840637;0.7899738494699771;-0.6979510301934114;0.4332442728215227;0.07797782779028091;0.31668808053837777;0.9298653831422092;0.9893006773031642;25.0;6.327422067684123;1.0;0.25;10;20;density;45326;93
-6.037192177694304E-4;0.9431220862642766;0.8056838166418984;-0.692198389257622;0.4410841716192539;0.15622895622895622;0.43816018715244387;0.9051874243730541;1.8515626657981787;14.0;3.2516445616075846;1.0;0.25;10;20;density;78815;94
0.0015804257292081846;0.9054276947964041;0.7974216804632281;-0.6894800692053835;0.43160800220580775;0.08289502520271748;0.3863322882299285;0.9122331605609555;1.094847812225356;23.0;7.108460052017922;1.0;0.25;10;20;density;62322;95
-3.3743865992515637E-4;0.9301405472113838;0.8033637308149565;-0.6881428970370431;0.44099062708149234;0.09433703551350608;0.4565355121042796;0.9104865752643695;1.2963614613664207;22.0;6.782041250976861;1.0;0.25;10;20;density;21436;96
-1.7891979482536035E-4;0.9184728153099065;0.7960799525556816;-0.6966001363818943;0.4231384419038737;0.12280296022201669;0.485660519088463;0.8973028006518913;1.1078603616728566;15.0;5.811888516766684;1.0;0.25;10;20;density;43997;97
-1.5296180126484136E-4;0.924226069876567;0.7964191833919183;-0.6697632438395391;0.43294326075219436;0.05887381130462655;0.2769203577452194;0.9380425177472309;1.1319803553504548;38.0;7.03146041124469;1.0;0.25;10;20;density;94824;98
-8.663211665415979E-4;0.9313756674732229;0.7938538693445812;-0.7064204116645857;0.39169746947658424;0.05103229800094671;0.4327907814960635;0.9147381282952545;1.146368849908587;45.0;11.571053073457195;1.0;0.25;10;20;density;61638;99
-2.6749002619028134E-4;0.9137013847838742;0.78550108889247;-0.6908535224882894;0.4361167290055907;0.10883620689655173;0.35258409849089495;0.8456566819585046;1.096878924406502;20.0;3.8974664296398345;1.0;0.25;10;20;density;20394;100
4.186914739239256E-4;0.8925568436626445;0.7997675266359413;-0.6974975301992685;0.42375236609879896;0.09159510798855058;0.3643494027662074;0.9092366741811989;0.9634092986120446;22.0;6.4724047820314015;1.0;0.25;10;20;density;4084;101
-2.5494800608149193E-4;0.920664151004769;0.7985776850181142;-0.6710322149320181;0.4501403527663224;0.10272397094430993;0.4482620673790814;0.8411257565636677;1.152611041273691;23.0;5.800221242764958;1.0;0.25;10;20;density;24515;102
1.1641322463109547E-4;0.9302945878185601;0.8018109844597152;-0.6289704889651657;0.4079326864689877;0.1335839598997494;0.39841208238994935;0.9164910727675082;0.974587679083942;15.0;3.7980755698371564;1.0;0.25;10;20;density;84576;103
7.238243477044134E-4;0.9460339000717392;0.7906885150230795;-0.7103082475034764;0.4383256714361732;0.05727107596965488;0.2655035275923537;0.9165118012370309;0.9511816709964867;38.0;7.189043124161881;1.0;0.25;10;20;density;22685;104
-1.5640077676018995E-4;0.9460077175061898;0.7979042169042162;-0.670931129063934;0.4211575938618767;0.06021400535013375;0.4284625589920239;0.930199091644452;1.0121274539298766;36.0;9.636689902457313;1.0;0.25;10;20;density;38172;105
-0.0011077483666809824;0.9114547804016792;0.7969540832701572;-0.6555116157728561;0.4177436785297277;0.1061427280939476;0.40983695630066014;0.9020017066827731;1.052520412073872;17.0;5.951026403150727;1.0;0.25;10;20;density;85862;106
-2.452205511738551E-4;0.9174466462741537;0.8021956371242357;-0.6853683031316657;0.4066122884708976;0.09758321933424534;0.3052928704739478;0.8960702387207917;1.1541727262030197;21.0;4.2871255280886755;1.0;0.25;10;20;density;69557;107
-6.718326778111549E-5;0.9054195592227455;0.7916576068705354;-0.6761192623049631;0.4388297493307436;0.19535928143712575;0.5230057052866105;0.8707781031371545;1.5521739822909928;14.0;2.7857941971600155;1.0;0.25;10;20;density;43324;108
-8.757748781417948E-4;0.9261513167990345;0.799855695437227;-0.6882248892783889;0.4484522440103796;0.08294155358478472;0.4401145388667602;0.8854000370184774;1.293840609523187;29.0;10.006128277761837;1.0;0.25;10;20;density;59598;109
-7.850113335227477E-4;0.9170600783520922;0.7991102710122501;-0.64359043021749;0.44341223117135253;0.07842461029107466;0.3459308246735673;0.9281862175914645;1.5574313303438956;27.0;6.098472976245114;1.0;0.25;10;20;density;59958;110
-5.325478631693604E-4;0.9377049942409449;0.7957066122512517;-0.6520541324709174;0.42499047284062796;0.14683447749809306;0.4163715448935845;0.8773607731162576;1.1357061014935472;13.0;4.31649267582523;1.0;0.25;10;20;density;69776;111
-7.046136202335857E-4;0.9152385516256131;0.7881463197682795;-0.6734150023553508;0.45729289015132657;0.1872749099639856;0.35184402161775563;0.9197325945599679;1.0225446519941925;12.0;2.2155934465415035;1.0;0.25;10;20;density;95199;112
-3.7589260426793034E-5;0.9050723251488059;0.7935151935591258;-0.6795753912559718;0.41206434996549385;0.10649627263045794;0.26929340344923164;0.9189848534101913;0.955059494440722;19.0;4.131624411967118;1.0;0.25;10;20;density;55685;113
-0.0010692816209558161;0.9030832349517699;0.7990076806030795;-0.676501567248988;0.41532433922972906;0.07246019444835847;0.24221429812349024;0.9139173586424524;0.8403497780507538;26.0;5.015700531282162;1.0;0.25;10;20;density;49173;114
-1.4795407534679169E-4;0.909857702065595;0.8010028477944168;-0.6494633604559359;0.4546950463607119;0.07541371158392436;0.4497505145991843;0.8946505218690511;1.54691825439438;27.0;7.427631635822061;1.0;0.25;10;20;density;24207;115
-0.0012773711378530571;0.9240178242904918;0.786977456850027;-0.6747854522981334;0.4263519967518352;0.07994206097392748;0.310579770659408;0.8758575167853045;1.126800390259724;27.0;5.174339553183062;1.0;0.25;10;20;density;76874;116
-4.864129304940452E-4;0.9207427549062506;0.7996815438043318;-0.7069210458570143;0.40845980347472033;0.09977253928866829;0.5640609355405536;0.8870823004580768;1.3857131476239173;19.0;7.738663597315179;1.0;0.25;10;20;density;32270;117
8.990131461096073E-6;0.9136543050980355;0.8000142515572194;-0.6335922498428371;0.43614937210289895;0.19557307459066098;0.41807696077484013;0.8239026192397472;1.1300514997019016;15.0;2.941764085690327;1.0;0.25;10;20;density;10025;118
3.617878350521773E-4;0.9136865611777272;0.8038463541860456;-0.6359710541538022;0.4327779041119833;0.06594022415940225;0.39601878272335805;0.9338359321881538;0.9009151467441405;31.0;7.313172651158377;1.0;0.25;10;20;density;47179;119
