moran;distanceMean;entropy;slope;rsquared;meanBetweenness;meanPathLength;meanEfficiency;diameter;nodes;totalLength;components
8.148597929773762E-4;0.9245161747289525;0.7981686265876391;-0.6928396203313508;0.40712859492191095;0.08129010469436002;0.37403240880101973;0.9153981608707127;1.355424753470786;27.0;6.732068637716938;1.0
-3.155297593024229E-4;0.9437552203645057;0.7916630389073908;-0.6832755302126984;0.4340733149569927;0.13006134969325153;0.32280325804237203;0.916231423942023;0.869396113295026;14.0;3.286011837501837;1.0
-3.103134269203797E-4;0.9295380848498986;0.8047959129257607;-0.651764495728807;0.44912453104550754;0.08983957219251337;0.4410414346693512;0.8743056874292284;1.1851529507769012;25.0;7.327665400002376;1.0
1.1604061150255345E-4;0.9104398706436369;0.8094974227476623;-0.6549956014484161;0.43320150538234803;0.06096609597705997;0.30126542115581295;0.9253492734886609;0.9783205278094655;38.0;8.232602913308625;1.0
-5.298505132762609E-4;0.9198828127041757;0.79970726222691;-0.6687618324049712;0.44973829898939116;0.0653561584215871;0.3206641900213422;0.9377008128840396;1.0747012234050837;35.0;6.3954161032457035;1.0
1.295633983133859E-4;0.9296169140364998;0.8024824175548702;-0.6541746580473828;0.486032613487261;0.07276539973787681;0.40506381673485287;0.9052941730850731;0.9343854128690194;29.0;7.3880278515735105;1.0
-9.149271890890475E-4;0.900678106964878;0.8000487779127403;-0.699546843655092;0.44068734588095176;0.10039288668320927;0.2908870894445636;0.9306487028200344;0.9443438609752386;19.0;4.029923084051987;1.0
-4.402962325693901E-4;0.9032911272116295;0.7953847242284654;-0.6989914970324322;0.4271297172454527;0.12789115646258503;0.5139276347646003;0.8662136123907362;1.153596804691273;19.0;5.514885335669242;1.0
-0.0010088502518516653;0.9116242031823991;0.7939398266566315;-0.6956508904830346;0.4498916547798337;0.14409499358151476;0.4547531590181636;0.866951617171029;1.2762234345331809;14.0;3.873594487511441;1.0
-3.029745673003756E-4;0.9243464805136073;0.7932407099943616;-0.6459398981982334;0.4386404118736457;0.12116788321167886;0.3461885040295847;0.9250087472512762;1.000378634511108;13.0;3.7383129399127055;1.0
-0.0014058799858368137;0.922611019863498;0.7905021477093344;-0.6895598454683409;0.4858647168051018;0.08645116232664869;0.4172527688680432;0.8966222983890128;1.2145072087537523;24.0;5.999673818535379;1.0
-0.0013092860428483178;0.9262830234340915;0.789078916092025;-0.6747897680658488;0.4427738072468864;0.08156205718096189;0.43803100296613;0.8918393092191277;1.0367666979865002;25.0;8.181921115569224;1.0
-1.6962058713944591E-4;0.9207258941364402;0.7922217722657592;-0.7311319500324193;0.424252547449365;0.07703478554542384;0.4612984610567323;0.8946612756869347;1.2478785684634337;27.0;7.971213424935332;1.0
-0.0016828375478546774;0.9306593596481424;0.7937176783873613;-0.6344598940535434;0.4506377241184528;0.05842525675161658;0.35952615405030397;0.9417115487549818;1.1287592278148912;36.0;7.364319771748151;1.0
-0.0016888309404483686;0.9247916562613748;0.7902586601393718;-0.682798214376972;0.42774854790470795;0.10051546391752578;0.4641651447367311;0.8559826864181719;1.528810592271184;21.0;6.0895657833898325;1.0
6.032110693237008E-4;0.9223477841215035;0.8019077591035754;-0.7120280239538725;0.4313640731975413;0.10355809356468262;0.31624827180619247;0.9246494552012325;1.0438093259641865;19.0;4.543574790237401;1.0
-5.512227770709551E-4;0.9203365751772132;0.788581622846654;-0.685843615116797;0.38907367117682695;0.08348240906380441;0.3940289927320705;0.9029824252187668;1.4891045338349582;25.0;7.448552088279741;1.0
-5.525347235168595E-4;0.9158052697830493;0.7882988828980048;-0.710353677681828;0.4422817518707543;0.12241134751773051;0.5848052167828355;0.8620511223036076;1.3880654479979295;18.0;5.589899295752062;1.0
1.8207955474620918E-4;0.8906983265667774;0.7932060064180662;-0.7040524186689442;0.44911574154927847;0.07237245121204167;0.46609887910038633;0.9389565253947414;1.042625885467165;31.0;7.7032621368270675;1.0
-4.252759891713469E-4;0.9165718726975074;0.7955455509895013;-0.6651670561257994;0.41934078014003795;0.08278737343656938;0.37335923099137;0.9330629789429571;1.020372472487233;27.0;6.532788070409882;1.0
2.2450150753785124E-4;0.9390363498668152;0.7953016993773527;-0.6464621833111286;0.4289571516954921;0.0743871513102282;0.3987994326079024;0.882976054472637;1.1107209278678534;30.0;8.312359533959643;1.0
-2.7792037424103635E-4;0.9304118093591348;0.7952313863123762;-0.65078804160198;0.3959895475800503;0.08055449695121951;0.3301724188573536;0.9382597541649682;0.9518924964882418;24.0;5.237963309800983;1.0
-7.686726376431919E-4;0.9448028667426973;0.7978264716827288;-0.6300161885214919;0.44589659860180997;0.1497737556561086;0.3616035534915501;0.8845885848866704;0.7945131594256978;16.0;2.643792939556275;1.0
0.001387508072445629;0.9384328535626613;0.7947438305378592;-0.6737907562089944;0.4320108891013564;0.28571428571428575;0.41185010421523727;0.8418661671104662;0.9473399477566435;8.0;1.8301784612073777;1.0
5.239276632957654E-5;0.9082348048063811;0.7974658147273771;-0.6788000796360324;0.42465581936241226;0.058043965903992835;0.3175616143465607;0.9226044632177152;0.930446764236811;40.0;8.32830857617847;1.0
-0.0010703877793322065;0.9204892176804864;0.7966630146006288;-0.6849279880744846;0.4505725256938433;0.0886687306501548;0.36226077158844044;0.9161432088429381;0.8683318705120772;22.0;5.582566128275443;1.0
-5.657700772312273E-4;0.8989667208198339;0.8047354118097427;-0.6866176913550462;0.43260999923736315;0.12517006802721087;0.5348618174025577;0.847908566256335;1.674569898206074;19.0;5.206250832939756;1.0
-6.866864274999751E-4;0.9327657268363962;0.7997688581280098;-0.6371213345514315;0.4419045948900059;0.08506293239976659;0.21152508083199983;0.9251799365303166;0.9758147506442952;25.0;3.764641118872955;1.0
-6.752296382499988E-4;0.9165969065998762;0.7975524329577519;-0.6473833983783913;0.4372744799062482;0.07366412213740456;0.2414105682302412;0.9068897164698427;1.090595591022263;27.0;5.815522479424342;1.0
2.0029404440732003E-4;0.9138802224014697;0.8028185965796526;-0.6648701525105661;0.38919268870532425;0.09848484848484848;0.37508158705562855;0.8927373650079705;1.0758084441991302;21.0;5.538745576725566;1.0
1.0208833940793108E-4;0.9499299458873571;0.7925705421584712;-0.6710867748552023;0.4444162745409309;0.09646194926568756;0.35750842943035116;0.8545772142462722;1.2680896707005749;22.0;5.510529621357082;1.0
-8.439855067127273E-5;0.9067219336189493;0.7998985357814599;-0.676074356296258;0.39327966068810777;0.12135176651305686;0.454723276551594;0.8846415916877225;1.5210654826895578;16.0;5.059937589545751;1.0
-5.182360148169087E-4;0.9131781293167691;0.8004215165409301;-0.6562725528813862;0.4386013730504026;0.10051546391752575;0.3847663250623686;0.8890586310481957;1.0740148754806167;21.0;5.925212941310755;1.0
-2.2713259315001205E-4;0.9047421979909901;0.7903462422209011;-0.6959071624889221;0.4227548006580895;0.09766355140186916;0.3115706590709308;0.9161940844043513;1.198664977126469;22.0;5.143315106021461;1.0
-4.5543311167522613E-4;0.9058769172315051;0.8037554775824135;-0.63649686052945;0.4314044302019553;0.0736853832442068;0.3394444145182834;0.9223967563887112;1.0376943220670083;30.0;7.92131796628555;1.0
-8.46756714202778E-4;0.9177839257621633;0.7959159997012358;-0.6751763049229482;0.40619272189449296;0.1390358612580835;0.5357556137042909;0.8676225158231783;1.6598724118588568;14.0;5.613524546951232;1.0
-2.4054081062576535E-4;0.9211085398100372;0.8080876748593395;-0.6184053574595744;0.4246453249218954;0.05965648504861494;0.4323870938252784;0.9112742660053753;1.0977165473071986;37.0;9.490251200372313;1.0
-7.174250495754905E-4;0.9454399956232579;0.7962045534196126;-0.683888226757937;0.43931899970103516;0.09692283661355826;0.4601827264133824;0.8979480500942215;1.05451694506145;21.0;6.130004786871699;1.0
9.573991025568784E-4;0.9034039918324702;0.7932807861125408;-0.6911303402762459;0.49178667501085965;0.09973445798188063;0.43055949131551435;0.9088287343956822;1.064047488571858;21.0;5.950700510579901;1.0
-3.638798215262116E-4;0.9172977028381664;0.7907949715788942;-0.7264446577548231;0.3729673709967336;0.12025012025012023;0.31392466644916933;0.8941943826495395;0.9945442849102664;15.0;3.6014245691395845;1.0
-6.2621626942493E-4;0.9251517379383233;0.799438492238847;-0.6860588546644945;0.4265342867908986;0.058369290985829166;0.3570323379872727;0.954560797142949;1.0419212497794679;37.0;7.379011119059098;1.0
-6.624265038555082E-4;0.9244811004478317;0.7966154571031933;-0.6894761104491531;0.38256260148643534;0.18617021276595744;0.5831592734216405;0.8308893170051522;1.470106948085815;13.0;3.8173936527495846;1.0
-1.5640077676018995E-4;0.9460077175061898;0.7979042169042162;-0.670931129063934;0.4211575938618767;0.09705069124423961;0.37768932558635215;0.9394913813176023;1.5136114953789006;20.0;4.752710955394315;1.0
-5.977975960785797E-4;0.9233209364593356;0.8014112516816941;-0.6867367864812758;0.4122350337219597;0.06142631225493384;0.29109489785782533;0.9180384349911991;0.9938720596905299;38.0;8.527385617952701;1.0
4.3566364747230665E-4;0.9121343540400052;0.7944685168547908;-0.6911624920796864;0.425387931640634;0.08326958384332925;0.38412274069335856;0.9265716649560446;1.1588869207722188;26.0;5.753545074239865;1.0
-4.2024601746399324E-4;0.9526418030568055;0.8023880775802705;-0.7258809957039752;0.4029342660205719;0.11629032258064513;0.4580843630738623;0.8343862762122292;1.3387117032299054;17.0;5.402776490043665;1.0
-4.98929532348936E-4;0.9235920299575435;0.7945387399240872;-0.6617306407983701;0.39504763655287456;0.09193854135488373;0.44497104231488355;0.875626100788688;1.326185568825753;24.0;6.523328156122241;1.0
-3.1696709959715466E-4;0.9121552203670346;0.7988111392558908;-0.554206231082254;0.4556949756388907;0.10239605355884426;0.39340251523673314;0.9065769254728503;0.98430243094766;22.0;5.448842214177721;1.0
4.278062201273195E-5;0.9178230443079326;0.8023843301529712;-0.6484597299581182;0.41786863078341935;0.06706364289032479;0.4171065912517901;0.9287932019855724;1.2951525001783797;31.0;7.622163780368844;1.0
-3.6987048930710775E-4;0.9309079146059462;0.7979391506432694;-0.6610089975593202;0.3831850936021519;0.06665306122448977;0.303455471714759;0.9250298053405897;1.0516587797755408;31.0;7.371009432740679;1.0
-5.110418860572768E-4;0.9165464264333261;0.8027244176225684;-0.6565313901868981;0.4443520785399307;0.12003798670465335;0.43234137262332323;0.8434311943690767;1.3519212294059928;20.0;4.973419861938468;1.0
1.3480123504287846E-4;0.9265402513814357;0.8042207048601804;-0.6936063710574477;0.4386992576025027;0.08514808362369336;0.34922129079035213;0.9170830704639971;1.4314492728752035;25.0;5.2369529414153275;1.0
3.050975422295086E-4;0.927027792485021;0.7993398594121571;-0.6452721643518904;0.4371186712443323;0.1318607764390897;0.5103923349533827;0.8736199285042157;1.1776887498391209;17.0;5.291189702593476;1.0
-3.6963846844513667E-4;0.9345773106057336;0.7998703274553141;-0.6699890187757522;0.4727831838947073;0.07475317348378001;0.377864622868411;0.9114985828684431;1.0175164547233093;28.0;6.513548983203948;1.0
-2.470176098365897E-4;0.9320740521684863;0.7986965604919208;-0.6836814730904756;0.3992021334766026;0.08373796745889771;0.3146686691889421;0.9168746132918453;0.8568197850222006;25.0;5.5295643906117595;1.0
-0.0014231906150507293;0.9208875237044005;0.8031965762850158;-0.6036318733573963;0.43551057958709893;0.06364685354047055;0.39447446147987186;0.9226994986314734;1.179773157636586;35.0;8.524898573183654;1.0
-5.148288827334428E-4;0.921859971984476;0.7921661626052942;-0.6781480097058751;0.42527507033117423;0.06570768655955977;0.386957524404179;0.9477120513570373;1.177466681987572;33.0;9.37365118692727;1.0
-0.0016003687404176057;0.9236538659703715;0.798685145470457;-0.6034945768740989;0.4103458307138156;0.049243412986561;0.30238096489290367;0.9345810287547414;1.0801383973301506;52.0;9.935332994728562;1.0
-1.9500750430410685E-4;0.9206573000045907;0.8031501942487572;-0.6657990590661562;0.41937204517647586;0.0737873072596122;0.4332156572662951;0.9136053361060773;1.2262053045789738;27.0;7.3458301859900965;1.0
-5.395470786928333E-4;0.913316223427482;0.8081772436045405;-0.6542211490728216;0.43398931321764866;0.08832005424648245;0.17679090310911236;0.9308386790940207;1.0604666211038107;20.0;3.0589685509498916;1.0
5.631122816989107E-4;0.9335726480137043;0.7857849512972208;-0.7206167670977786;0.3878574485108557;0.07114023591087808;0.39074524696539636;0.9225461939795717;0.9580074884656024;29.0;7.682583529714498;1.0
6.550307505479967E-4;0.9125638770521011;0.7922803372868148;-0.6378846165202818;0.4974572425568838;0.0914396887159533;0.42146139233486907;0.8484440786725908;1.0899336258046812;24.0;5.851613174268394;1.0
6.8752923272791E-4;0.9562698963164765;0.7965949040536301;-0.6693793333285837;0.379546961810881;0.08135709914320684;0.48604583337708684;0.9355557614902059;1.139476484573984;26.0;7.607444802456305;1.0
0.0010571796971216999;0.9388945480038862;0.8014037247854119;-0.6569323898956246;0.4456214830641458;0.11494708994708994;0.35677040405839766;0.849627227649943;0.962301309871882;18.0;5.035297344259762;1.0
0.0012396519996113547;0.930529054616861;0.7980425195901875;-0.6533759275568125;0.41398233476420654;0.10512820512820516;0.30958636046864174;0.8970840118562817;0.8703789069442356;21.0;4.384443169266827;1.0
4.218694417345859E-4;0.9027059319725739;0.7977533275399504;-0.673452210199398;0.43863601640561267;0.0584889622240556;0.3944615653136275;0.9299306156900731;1.1189164453369662;36.0;9.49677144817443;1.0
-6.717653061869772E-4;0.9371750004581189;0.8094361090874641;-0.6841536048939298;0.4141645987088565;0.07698067994608354;0.4465609989507216;0.9490528781269008;1.0876913105070525;26.0;7.050236177625613;1.0
7.655173873531334E-4;0.9317609442365937;0.7985786408463684;-0.6823954879958377;0.4222500046372272;0.07424104826154647;0.43126858432346954;0.9066083532947865;1.159571871325761;27.0;7.737261480059926;1.0
1.8832776577075452E-4;0.9383342491023223;0.7916743627090114;-0.6618671272098543;0.438095029968003;0.08808222742648968;0.5279027656856424;0.8633772116107379;1.7070281888985361;22.0;7.127871820089;1.0
3.203349934943737E-4;0.9263706536733629;0.8028423724023581;-0.6687152438192456;0.41990546823627406;0.07187353079454635;0.2985848457770795;0.927185377330722;0.8932516763884901;28.0;5.297264500590025;1.0
1.933946098268689E-4;0.9272627606730314;0.7923132190232518;-0.6383959000080799;0.4088632564080809;0.13582608695652176;0.48607255515739023;0.8831649754923498;1.7530320969943687;17.0;4.481106817975648;1.0
-0.0010124177699350782;0.9266051190030039;0.7996360525144224;-0.6751921683848763;0.42632472981764236;0.07516455101081342;0.31364789574444396;0.8896273880231849;1.035622484459573;28.0;6.299428477460796;1.0
-0.0010232703665415256;0.9051623151096975;0.795886583594714;-0.6291594676452125;0.43428876524014415;0.07537555423201639;0.45568279761205455;0.9074937123060227;1.1525814116106528;27.0;6.797971499336467;1.0
-3.059467488321557E-4;0.922464881337498;0.792346904025386;-0.6434349186507653;0.43421690251814704;0.1255781683626272;0.37059058542199574;0.8597369055620718;1.017893624373701;15.0;4.823731620163846;1.0
-0.0013919540756795992;0.9207617241795427;0.7948822451746528;-0.6846392289811664;0.40242170856860904;0.0940872473020216;0.27662400975528856;0.9286943453020375;0.761450358120519;21.0;4.112733741954423;1.0
3.599888744541941E-4;0.9222430592331949;0.7948934149351283;-0.7008156833113643;0.41693208413962923;0.07722513089005235;0.2624617130688311;0.9475918786865771;0.9775641520273558;29.0;4.299034334309601;1.0
-1.2184211414173799E-4;0.9239844829488247;0.8019665670424132;-0.6361754118552787;0.4348384981466065;0.09345260753711455;0.43699979232089986;0.9182377596269923;1.1515841986239446;22.0;6.029297513563417;1.0
-7.000451322462881E-4;0.9178757040477769;0.8015155468404566;-0.6137043440179624;0.3964036422421049;0.07887788778877888;0.44461805268360827;0.9021688064152081;1.1529328686185942;26.0;8.191805582525346;1.0
-9.851335292142469E-4;0.9019017736951054;0.7951509361260843;-0.7005768223316805;0.40160599004494163;0.10465627059081926;0.35999933822012486;0.8665678651802226;1.1388039971984554;19.0;4.4556596507352815;1.0
0.0016186652144303943;0.9190435930198315;0.7886048487220962;-0.73441035331961;0.3747282311636966;0.11174524400330853;0.44964661292069125;0.8790383052667478;1.5110317482608127;21.0;5.042748174539457;1.0
8.148597929773762E-4;0.9245161747289525;0.7981686265876391;-0.6928396203313508;0.40712859492191095;0.08365208078335372;0.4220574950222993;0.9131290379845819;1.1752426578095503;26.0;7.000304865687701;1.0
-3.155297593024229E-4;0.9437552203645057;0.7916630389073908;-0.6832755302126984;0.4340733149569927;0.11264720942140301;0.4402512351004269;0.921572449273728;1.2064215475695965;18.0;5.0777928185648085;1.0
-3.103134269203797E-4;0.9295380848498986;0.8047959129257607;-0.651764495728807;0.44912453104550754;0.09598853868194844;0.44144530108387914;0.8925220455669822;1.5546390091956266;20.0;5.662476286501347;1.0
1.1604061150255345E-4;0.9104398706436369;0.8094974227476623;-0.6549956014484161;0.43320150538234803;0.0739380751620654;0.3510806609282151;0.9248586040743965;0.9814566836649438;30.0;6.655846973517746;1.0
-5.298505132762609E-4;0.9198828127041757;0.79970726222691;-0.6687618324049712;0.44973829898939116;0.06727397469126391;0.29279734465262;0.9286994703426313;1.3392020702563516;32.0;5.645285249773586;1.0
1.295633983133859E-4;0.9296169140364998;0.8024824175548702;-0.6541746580473828;0.486032613487261;0.09536082474226802;0.29706240848562865;0.905255451381717;1.0003491102835314;21.0;4.700087857283349;1.0
-9.149271890890475E-4;0.900678106964878;0.8000487779127403;-0.699546843655092;0.44068734588095176;0.09773521811825504;0.26376939096948293;0.8967250751079097;0.90565079941569;21.0;4.1969660934784185;1.0
-4.402962325693901E-4;0.9032911272116295;0.7953847242284654;-0.6989914970324322;0.4271297172454527;0.10165425971877584;0.4018989657558436;0.9028630299435552;0.8806920477588924;21.0;4.548351677681934;1.0
-0.0010088502518516653;0.9116242031823991;0.7939398266566315;-0.6956508904830346;0.4498916547798337;0.08212209302325581;0.3395312292731965;0.8976845893452612;1.0525775053783866;26.0;5.856279254481671;1.0
-3.029745673003756E-4;0.9243464805136073;0.7932407099943616;-0.6459398981982334;0.4386404118736457;0.05015638619699535;0.2973342347457147;0.9290706843687575;1.1079989518360922;48.0;9.163764452394878;1.0
-0.0014058799858368137;0.922611019863498;0.7905021477093344;-0.6895598454683409;0.4858647168051018;0.14858793324775352;0.4243300684901914;0.8214061082373854;1.0900689043202876;14.0;3.3616320236778137;1.0
-0.0013092860428483178;0.9262830234340915;0.789078916092025;-0.6747897680658488;0.4427738072468864;0.07939885173927727;0.4154979755583751;0.919914266777238;1.269711007158897;27.0;6.7064597580173535;1.0
-1.6962058713944591E-4;0.9207258941364402;0.7922217722657592;-0.7311319500324193;0.424252547449365;0.10154011461318055;0.4796138698471243;0.9049492115576778;1.0345966928707113;20.0;6.333261101575871;1.0
-0.0016828375478546774;0.9306593596481424;0.7937176783873613;-0.6344598940535434;0.4506377241184528;0.08173959608323135;0.2985814363525527;0.9372834062276422;1.2029346811663775;26.0;6.373513646295114;1.0
-0.0016888309404483686;0.9247916562613748;0.7902586601393718;-0.682798214376972;0.42774854790470795;0.06364870509607352;0.39607389137792354;0.9168239510701813;1.1358650575079514;36.0;8.038831866833526;1.0
6.032110693237008E-4;0.9223477841215035;0.8019077591035754;-0.7120280239538725;0.4313640731975413;0.10202764976958524;0.41922278455233064;0.9144987362504681;1.2756470843576466;20.0;5.027406410950897;1.0
-5.512227770709551E-4;0.9203365751772132;0.788581622846654;-0.685843615116797;0.38907367117682695;0.18794326241134748;0.5980865716114261;0.8606715629996736;1.4620895694038967;13.0;4.407505634151935;1.0
-5.525347235168595E-4;0.9158052697830493;0.7882988828980048;-0.710353677681828;0.4422817518707543;0.06738775510204083;0.30324984881334266;0.9432183158681633;1.1193018045046874;31.0;7.078724358815901;1.0
1.8207955474620918E-4;0.8906983265667774;0.7932060064180662;-0.7040524186689442;0.44911574154927847;0.09538772303894064;0.36123293178390015;0.941769989089789;1.0473661147374564;23.0;4.57827888216187;1.0
-4.252759891713469E-4;0.9165718726975074;0.7955455509895013;-0.6651670561257994;0.41934078014003795;0.10202764976958524;0.34631768484677283;0.9253519893168503;0.9337554983321967;20.0;4.44093506227934;1.0
2.2450150753785124E-4;0.9390363498668152;0.7953016993773527;-0.6464621833111286;0.4289571516954921;0.06575510204081633;0.4563942945738042;0.9034037500035759;1.4383406924878985;31.0;9.75826934966589;1.0
-2.7792037424103635E-4;0.9304118093591348;0.7952313863123762;-0.65078804160198;0.3959895475800503;0.09779706275033379;0.4123442851385731;0.9152295991481674;1.3632801052509889;22.0;5.429208016574665;1.0
-7.686726376431919E-4;0.9448028667426973;0.7978264716827288;-0.6300161885214919;0.44589659860180997;0.07070072348086004;0.39539657353704016;0.9182000586904715;1.0499720975309237;33.0;7.8306602633444164;1.0
0.001387508072445629;0.9384328535626613;0.7947438305378592;-0.6737907562089944;0.4320108891013564;0.15811965811965814;0.23315772344868688;0.9187965660633227;0.6618242369438364;12.0;1.818336985512998;1.0
5.239276632957654E-5;0.9082348048063811;0.7974658147273771;-0.6788000796360324;0.42465581936241226;0.07610484250117543;0.3493470847593845;0.9273543429960012;1.1253726496758147;28.0;7.091060197253177;1.0
-0.0010703877793322065;0.9204892176804864;0.7966630146006288;-0.6849279880744846;0.4505725256938433;0.11473922902494334;0.3833866491159135;0.9052574385917327;1.225566423052605;19.0;4.117058210391552;1.0
-5.657700772312273E-4;0.8989667208198339;0.8047354118097427;-0.6866176913550462;0.43260999923736315;0.08663101604278071;0.3791442319139789;0.9181942261764807;1.3184027711742665;25.0;5.7320009711356406;1.0
-6.866864274999751E-4;0.9327657268363962;0.7997688581280098;-0.6371213345514315;0.4419045948900059;0.05833052205448258;0.33135806666755446;0.9196604496689285;0.9804983573863016;38.0;7.607779185101892;1.0
-6.752296382499988E-4;0.9165969065998762;0.7975524329577519;-0.6473833983783913;0.4372744799062482;0.06227817213842061;0.2173272791840772;0.8959622582569813;0.7005213775598553;35.0;5.247078386585437;1.0
2.0029404440732003E-4;0.9138802224014697;0.8028185965796526;-0.6648701525105661;0.38919268870532425;0.103118822754228;0.3081844034402283;0.9395392637432942;1.089966883084989;19.0;3.6602395586176804;1.0
1.0208833940793108E-4;0.9499299458873571;0.7925705421584712;-0.6710867748552023;0.4444162745409309;0.07249509973480918;0.28880031858249394;0.9459425029209095;1.0952983845611812;28.0;5.508306661234814;1.0
-8.439855067127273E-5;0.9067219336189493;0.7998985357814599;-0.676074356296258;0.39327966068810777;0.07232084155161077;0.4424824846727682;0.8924597501630851;1.188979353206311;30.0;8.046517698109298;1.0
-5.182360148169087E-4;0.9131781293167691;0.8004215165409301;-0.6562725528813862;0.4386013730504026;0.06406396989651926;0.3109908764807076;0.9123838118534295;1.0944186020068005;34.0;6.156585084994516;1.0
-2.2713259315001205E-4;0.9047421979909901;0.7903462422209011;-0.6959071624889221;0.4227548006580895;0.08330161147062556;0.3592284335167258;0.9220342880476176;1.162339709120945;22.0;5.369450289024989;1.0
-4.5543311167522613E-4;0.9058769172315051;0.8037554775824135;-0.63649686052945;0.4314044302019553;0.07405547584887609;0.32512229014277894;0.9298567905077716;1.1285139139309324;30.0;6.659643190372253;1.0
-8.46756714202778E-4;0.9177839257621633;0.7959159997012358;-0.6751763049229482;0.40619272189449296;0.15507593924860108;0.38270111282724706;0.8832630360707909;1.1466989630503763;13.0;3.2929027538354294;1.0
