lon;lat;height;width;area;avgBlockArea;avgComponentArea;avgDetour;avgDistance;components;density;fullClosingSteps;fullDilationSteps;fullErosionSteps;fullOpeningSteps;moran
12.840021555530807;50.840419639250015;50.0;50.0;0.0;0.0;195.0;NaN;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
18.495518376153473;49.149546088660124;50.0;50.0;0.0;0.0;195.0;NaN;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
-1.8148550260964027;46.83096291934131;50.0;50.0;0.0;0.0;195.0;NaN;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
14.674677874029616;52.163091453436174;50.0;50.0;0.0;0.0;195.0;NaN;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
12.188699829442395;45.56407263464242;50.0;50.0;729.0;11.0;28.0;9.692379137565466;0.8256284842970651;200.0;0.2916;0.0;20.0;4.0;0.0;0.11234182214480962
-8.551070340574785;40.92789958556456;50.0;50.0;159.0;12.0;122.0;4.005165209391475;0.7890050374008166;42.0;0.0636;0.0;42.0;3.0;0.0;0.09555388254743423
21.20619693929396;46.68440478471964;50.0;50.0;0.0;0.0;195.0;NaN;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
5.193544019204689;52.225683864103914;50.0;50.0;1532.0;26.0;18.0;18.968481322657688;0.9443402296209809;200.0;0.6128;0.0;5.0;8.0;0.0;0.1140690969318987
8.397048223288639;51.37210505426046;50.0;50.0;5.0;5.0;190.0;1.7144982426668471;0.0382246225245402;2.0;0.002;0.0;95.0;1.0;0.0;0.02167955198327664
20.17093778539054;64.34805602951049;50.0;50.0;0.0;0.0;195.0;NaN;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
-0.558639276338992;52.31220609386298;50.0;50.0;0.0;0.0;195.0;NaN;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
15.24869432843326;38.24744825732943;50.0;50.0;438.0;9.0;47.0;2.3982313333683734;0.8954027621422875;140.0;0.1752;0.0;12.0;3.0;0.0;0.0518362865571739
16.75561629249913;52.586156748285454;50.0;50.0;416.0;22.0;70.0;7.835148151803091;0.6487517971631361;62.0;0.1664;0.0;24.0;4.0;0.0;0.1104985808329907
1.360454071635143;52.64686535835279;50.0;50.0;0.0;0.0;195.0;NaN;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
7.4724537849541015;44.71517721683069;50.0;50.0;70.0;9.0;127.0;4.013268322798749;0.2369664878135982;23.0;0.028;0.0;51.0;2.0;0.0;0.08352716086069441
0.24618928925197486;49.15310793222647;50.0;50.0;301.0;6.0;52.0;3.5771075638145065;0.9334440985689941;127.0;0.1204;0.0;30.0;3.0;0.0;0.04707439214728364
12.122227609184494;49.98737977136145;50.0;50.0;417.0;11.0;51.0;8.000245377786547;0.5824696109143777;115.0;0.1668;0.0;33.0;3.0;0.0;0.14342151450116486
4.036455455232019;49.999167463773055;50.0;50.0;0.0;0.0;195.0;NaN;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
8.601822076488302;52.19327523817873;50.0;50.0;1109.0;12.0;15.0;13.917881521064357;0.9369442953393874;295.0;0.4436;0.0;7.0;3.0;0.0;0.049965430564391074
21.94372951643268;48.758897703362145;50.0;50.0;0.0;0.0;195.0;NaN;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
4.610489906382467;45.45078476033005;50.0;50.0;51.0;10.0;148.0;3.4854447104194857;0.21750578548566926;15.0;0.0204;0.0;71.0;2.0;0.0;0.0761418454735533
18.184438712569744;49.84984553818379;50.0;50.0;628.0;29.0;55.0;12.312675551061465;0.7147868861793583;77.0;0.2512;0.0;21.0;8.0;0.0;0.2301042445439886
-8.630808420229108;40.96467377172441;50.0;50.0;72.0;7.0;145.0;2.546070340450818;0.729714532839671;28.0;0.0288;0.0;49.0;2.0;0.0;0.0801803712061859
14.995085674461782;51.85123821476318;50.0;50.0;0.0;0.0;195.0;NaN;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
-1.3317091514642003;51.757475658268724;50.0;50.0;115.0;13.0;133.0;2.4824190491652955;0.24965955034211784;27.0;0.046;0.0;69.0;4.0;0.0;0.13973194886954227
-8.425224619943423;39.60354357540291;50.0;50.0;82.0;9.0;124.0;2.2074299409817604;0.5050590294383477;25.0;0.0328;0.0;36.0;3.0;0.0;0.051575794762475514
9.744180101724663;55.50654252858529;50.0;50.0;940.0;45.0;56.0;14.407095795430184;0.747367146496254;77.0;0.376;0.0;33.0;8.0;0.0;0.33166544770667716
13.246849977096124;43.52206137643307;50.0;50.0;627.0;23.0;66.0;9.222972864923227;0.7252852935517261;94.0;0.2508;0.0;44.0;8.0;0.0;0.24055546453255908
8.93168394229995;48.52698376378667;50.0;50.0;1209.0;10.0;11.0;15.064591965604516;0.9194084428381235;366.0;0.4836;0.0;5.0;3.0;0.0;0.0321717887581569
4.797121382400077;51.657078542656755;50.0;50.0;1.0;0.0;194.0;NaN;0.0;0.0;4.0E-4;0.0;89.0;1.0;0.0;-2.1934398997249186E-4
